ID,Tipo,Location,Baños,dia,mes,año,Fecha, M² de construcción , Precio/M² de construcción , Precio ,Cuartos,Titulo
19422840,Casas,Brisas del Golf,7,27,4,2021,4/27/2021, 550.00 ," 1,618.18 "," 890,000.00 ",4,Casas en Brisas del Golf | Casa venta Brisas del Golf YS
16099262,Casas,La Alameda,5,20,2,2020,2/20/2020, 550.00 ," 1,636.36 "," 900,000.00 ",5,Casas en La Alameda | Casa Urbanización La Alameda en Betania
19662033,Apartamentos,Costa del Este,4.5,27,5,2021,5/27/2021, 550.00 ," 1,772.72 "," 975,000.00 ",4,"Apartamentos en Costa del Este | Costa del Este - Frente al Mar - 550mts2 - 975,000"
16940962,Casas,Costa del Este,4.5,8,9,2020,9/8/2020, 550.00 ," 1,818.18 "," 1,000,000.00 ",4,Casas en Costa del Este | Se vende Casa en Costa Del Este VA
17323754,Casas,Costa del Este,4,6,10,2020,10/6/2020, 550.00 ," 1,818.18 "," 1,000,000.00 ",4,Casas en Costa del Este | Se vende Casa en Costa Del Este
18713085,Casas,Costa del Este,3.5,3,2,2021,2/3/2021, 550.00 ," 2,000.00 "," 1,100,000.00 ",3,Casas en Costa del Este | VENTA EXCLUSIVA CASA EN COSTA SERENA - COSTA DEL ESTE
19673092,Casas,Coco del Mar,4.5,28,5,2021,5/28/2021, 550.00 ," 2,272.72 "," 1,250,000.00 ",4,Casas en Coco del Mar | Casa en Coco del Mar (ID 12625)
18962099,Apartamentos,Costa del Este,4.5,17,5,2021,5/17/2021, 550.00 ," 2,490.90 "," 1,370,000.00 ",4,Apartamentos en Costa del Este | PH OCEAN TWO – COSTA DEL ESTE – SEMI AMOBLADO
16448674,Casas,Costa del Este,7,3,6,2020,6/3/2020, 550.00 ," 2,545.45 "," 1,400,000.00 ",5,Casas en Costa del Este | Venta y Alquiler Casa Antigua Costa del Este 550mt
19629613,Casas,Costa del Este,4.5,23,5,2021,5/23/2021, 550.00 ," 2,709.09 "," 1,490,000.00 ",4,Casas en Costa del Este | CASA EN TOSCANA DEL ESTE PRECIO NECOCIABLE
18107596,Casas,Costa del Este,4.5,20,5,2021,5/20/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | Vendo Casa en Residencial Toscana del Este (NEGOCIABLE)
19363581,Casas,Costa del Este,6,20,4,2021,4/20/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | VENDO EN EXCLUSIVO RESIDENCIAL EN COSTA DEL ESTE
19606256,Casas,Costa del Este,4.5,20,5,2021,5/20/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | Se vende Casa en Toscana del Este Costa del Este
19622615,Casas,Costa del Este,4.5,22,5,2021,5/22/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | Casa de lujo en venta o alquiler en Costa del Este. TOSCANA DEL ESTE LD#21-10364
19635707,Casas,Costa del Este,4.5,24,5,2021,5/24/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | Venta De Casa En Costa Del Este. EBB 21-10364
19669953,Casas,Costa del Este,4.5,28,5,2021,5/28/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | Casa en Costa del Este en Venta EP21-10364
19684118,Casas,Costa del Este,4.5,30,5,2021,5/30/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | Se vende Casa en Costa Del Este ASM21-10364
19690305,Casas,Costa del Este,4.5,31,5,2021,5/31/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | Casa en Costa del Este en Venta EP21-10364
19718172,Casas,Costa del Este,4.5,3,6,2021,6/3/2021, 550.00 ," 2,727.27 "," 1,500,000.00 ",4,Casas en Costa del Este | Casa en Costa del Este en Venta EP21-10364
19090477,Apartamentos,Punta Pacifica,6,25,3,2021,3/25/2021, 550.00 ," 2,818.18 "," 1,550,000.00 ",4,Apartamentos en Punta Pacífica | Lujoso apartamento en venta en punta pacifica PH Venetian Tower
19464749,Casas,Costa del Este,4.5,3,5,2021,5/3/2021, 550.00 ," 2,909.09 "," 1,600,000.00 ",4,Casas en Costa del Este | SE VENDE CASA EN TOSCANA COSTA DEL ESTE
19492590,Casas,Costa del Este,4.5,6,5,2021,5/6/2021, 550.00 ," 2,909.09 "," 1,600,000.00 ",4,Casas en Costa del Este | SE VENDE LUJOSA CASA EN TOSCANA DEL ESTE
19513981,Casas,Coco del Mar,5,9,5,2021,5/9/2021, 550.00 ," 3,181.81 "," 1,750,000.00 ",4,Casas en Coco del Mar | Casa en Venta frente al mar con piscina VL.
19727801,Casas,Costa Sur,5,4,6,2021,6/4/2021, 550.00 ," 3,181.81 "," 1,750,000.00 ",4,Casas en Costa Sur | Casa en Venta frente al mar con piscina VL 3851416
16861223,Casas,Clayton,4,25,8,2020,8/25/2020, 550.00 ," 3,272.72 "," 1,800,000.00 ",2,"Casas en Clayton | Venta de casa en Clayton, Senderos de Camino de Cruces"
19526666,Casas,San Francisco,3,10,5,2021,5/10/2021, 548.00 , 702.55 ," 385,000.00 ",4,Casas en San Francisco | Casa venta San Francisco YS
19528003,Casas,Llanos de Curundu,3.5,10,5,2021,5/10/2021, 548.00 ," 1,067.51 "," 585,000.00 ",4,"Casas en Llanos de Curundu | RSW213256. Preciosa casa esquina Llanos de Curundú, 548 mts const."
19629660,Casas,Llanos de Curundu,3.5,23,5,2021,5/23/2021, 548.00 ," 1,067.51 "," 585,000.00 ",4,"Casas en Llanos de Curundu | RSW213256. En venta casa esquina Llanos de Curundú, 548 mts const."
18923943,Casas,Ciudad de Panama,4,27,2,2021,2/27/2021, 548.00 ," 1,186.13 "," 650,000.00 ",4,Casas en Ciudad de Panamá | Casa en Venta Curundu PP21-3256
19009872,Casas,Costa del Este,4,9,3,2021,3/9/2021, 548.00 ," 1,824.81 "," 1,000,000.00 ",4,Casas en Costa del Este | Venta de Casa en Costa del Este
19722454,Casas,Punta Paitilla,4.5,3,6,2021,6/3/2021, 547.00 ," 1,824.49 "," 998,000.00 ",4,"Casas en Punta Paitilla | PAITILLA, VENTA DE MODERNA CASA, con vista al mar"
18316252,Casas,Clayton,3.5,5,5,2021,5/5/2021, 546.00 ," 3,296.70 "," 1,800,000.00 ",4,Casas en Clayton | Espectacular Casa en Venta en Clayton
18882827,Casas,David,2,22,2,2021,2/22/2021, 545.00 , 155.96 ," 85,000.00 ",3,Casas en David | Venta de Casa en David Chiriquí
17330504,Apartamentos,Avenida Balboa,4.5,2,6,2021,6/2/2021, 545.00 ," 2,018.34 "," 1,100,000.00 ",4,Apartamentos en Avenida Balboa | APARTAMENTO EN VENTA ESPACIOSO 4REC +CBS AV BALBOA 545M2
19259200,Apartamentos,Punta Pacifica,4,8,4,2021,4/8/2021, 545.00 ," 4,587.15 "," 2,500,000.00 ",3,Apartamentos en Punta Pacífica | Apartamento en Punta Pacifica en Venta EP21-7429
19532551,Apartamentos,Punta Pacifica,4,11,5,2021,5/11/2021, 545.00 ," 4,587.15 "," 2,500,000.00 ",3,Apartamentos en Punta Pacífica | Apartamento en Punta Pacifica en Venta EP21-7429
19668094,Casas,Jaramillo,4.5,27,5,2021,5/27/2021, 544.00 ," 1,746.32 "," 950,000.00 ",5,Casas en Jaramillo | Magnífica Finca en Venta en Boquete Panamá - Excelentes Vistas
19336306,Casas,Albrook,4,17,4,2021,4/17/2021, 544.00 ," 2,573.52 "," 1,400,000.00 ",4,Casas en Albrook | Casa Venta Albrook LTF 21-1177
19526550,Casas,Betania,3,10,5,2021,5/10/2021, 543.00 , 828.72 ," 450,000.00 ",6,Casas en Betania | Casa venta Betania YS
15659011,Apartamentos,El Ingenio,4,28,11,2019,11/28/2019, 543.00 , 828.72 ," 450,000.00 ",8,Apartamentos en El Ingenio | SEA Confiable Vende Casa Comercial en El Ingenio
15659012,Apartamentos,El Ingenio,2,28,11,2019,11/28/2019, 543.00 , 828.72 ," 450,000.00 ",2,Apartamentos en El Ingenio | SEA Confiable Vende Casa Comercial en El Ingenio
16539178,Casas,Dos Mares,3.5,23,6,2020,6/23/2020, 543.00 , 918.96 ," 499,000.00 ",4,Casas en Dos Mares | CASA REMODELADA EN DOS MARES DE 3 RECAMARAS DEN ESTUDIO FAMILY
13822774,Casas,Dos Mares,3.5,6,2,2019,2/6/2019, 542.00 , 784.13 ," 425,000.00 ",3,Casas en Dos Mares | Casa en Dos Mares
19488560,Casas,Cristobal,6,5,5,2021,5/5/2021, 542.00 , 793.35 ," 430,000.00 ",4,Casas en Cristóbal | !! VENTA DE CASA CIUDAD DEL SOL!! Precio de Venta Negociable
19345954,Casas,Aguadulce,3,19,4,2021,4/19/2021, 541.00 , 277.26 ," 150,000.00 ",4,Casas en Aguadulce | Casa en Venta Aguadulce
15732506,Casas,Altos de Golf,4.5,12,12,2019,12/12/2019, 541.00 ," 1,571.16 "," 850,000.00 ",4,"Casas en Altos de Golf | Casa en Altos del Golf, San Francisco"
19078056,Casas,Ancon,2.5,16,3,2021,3/16/2021, 540.00 , 462.96 ," 250,000.00 ",3,Casas en Ancón | VENDO CASA EN LA ÁREAS REVERTIDAS
16174116,Casas,Maria Chiquita,3,29,1,2021,1/29/2021, 540.00 , 553.70 ," 299,000.00 ",4,Casas en María Chiquita | Se Vende Casa de Playa Frente al Mar en San Marino
15766024,Casas,Victoriano Lorenzo,3.5,18,12,2019,12/18/2019, 540.00 ," 1,101.85 "," 595,000.00 ",4,Casas en Victoriano Lorenzo | Vendo hermosa casa en El Valle de Antón
16821459,Apartamentos,Punta Pacifica,4.5,17,8,2020,8/17/2020, 540.00 ," 1,268.51 "," 685,000.00 ",4,Apartamentos en Punta Pacífica | Se Vende Apartamento en Bayside Tower
19359621,Apartamentos,El Cangrejo,4.5,20,4,2021,4/20/2021, 540.00 ," 1,275.92 "," 689,000.00 ",4,Apartamentos en El Cangrejo | VENDO APARTAMENTO EN EL CANGREJO DE 540 MTS CON PATIO
19534621,Apartamentos,El Cangrejo,3.5,11,5,2021,5/11/2021, 540.00 ," 1,275.92 "," 689,000.00 ",4,"Apartamentos en El Cangrejo | Venta, Apartamento con Jardin, en El Cangrejo, PH Stella Maris"
18455527,Apartamentos,Punta Pacifica,5,6,1,2021,1/6/2021, 540.00 ," 2,944.44 "," 1,590,000.00 ",4,Apartamentos en Punta Pacífica | PACIFIC POINT VILLA 800
19124024,Apartamentos,Coco del Mar,4.5,22,3,2021,3/22/2021, 540.00 ," 3,333.33 "," 1,800,000.00 ",4,Apartamentos en Coco del Mar | OCEAN SKY - PENTHOUSE - COCO DEL MAR
19164473,Apartamentos,Punta Pacifica,4.5,26,3,2021,3/26/2021, 539.00 ," 1,799.62 "," 970,000.00 ",4,Apartamentos en Punta Pacífica | Penthouse en Punta Pacifica - Primera Linea del Mar
18780234,Casas,Hato Pintado,7,11,2,2021,2/11/2021, 539.00 ," 1,855.28 "," 1,000,000.00 ",5,Casas en Hato Pintado | REBAJADA VENDO HERMOSA CASA. HATO PINTADO
18627673,Casas,Costa del Este,4.5,15,3,2021,3/15/2021, 538.00 ," 1,812.26 "," 975,000.00 ",4,Casas en Costa del Este | Costa Serena - Venta - Costa del Este (EB-GH5855)
19543588,Casas,Costa del Este,6,12,5,2021,5/12/2021, 537.46 ," 3,442.11 "," 1,850,000.00 ",5,"Casas en Costa del Este | Casa en Venta en Costa del Este, Paseo del Parque (LM)"
18688341,Casas,Pedregal,2.5,1,2,2021,2/1/2021, 537.00 , 232.77 ," 125,000.00 ",5,"Casas en Pedregal | MTRE-EM 33 VENDO CASA EN LA RIVIERA//PEDREGAL A SOLO B/ 125,000.00"
18911315,Casas,David,4.5,25,2,2021,2/25/2021, 537.00 , 521.41 ," 280,000.00 ",4,Casas en David | HERMOSA CASA EN MACANO-BOQUERON-CHIRIQUI-018
19717007,Casas,San Francisco,2,3,6,2021,6/3/2021, 537.00 , 633.14 ," 340,000.00 ",3,Casas en San Francisco | SE VENDE CASA DE 537M2 CON ZONIFICACION RM2
16822444,Apartamentos,Punta Pacifica,4,18,5,2021,5/18/2021, 537.00 ," 3,351.95 "," 1,800,000.00 ",4,Apartamentos en Punta Pacífica | Se vende apartamento en Pacific Point Villa - Punta Pacifica
19711425,Casas,Costa del Este,6,2,6,2021,6/2/2021, 537.00 ," 3,445.06 "," 1,850,000.00 ",5,Casas en Costa del Este | HERMOSA CASA EN VENTA
16911243,Apartamentos,Coco del Mar,3.5,18,5,2021,5/18/2021, 536.00 ," 1,677.23 "," 899,000.00 ",3,Apartamentos en Coco del Mar | Se vende apartamento en PH Santorini - Coco del mar
13293057,Apartamentos,Coco del Mar,3.5,29,6,2020,6/29/2020, 536.00 ," 1,679.10 "," 900,000.00 ",3,Apartamentos en Coco del Mar | SE VENDE PH SANTORINI EN COCO DEL MAR
16039970,Apartamentos,Coco del Mar,3.5,10,2,2020,2/10/2020, 536.00 ," 1,679.10 "," 900,000.00 ",3,Apartamentos en Coco del Mar | Apartamento en P.H Santorini
16838428,Apartamentos,Coco del Mar,3.5,20,8,2020,8/20/2020, 536.00 ," 1,996.26 "," 1,070,000.00 ",3,Apartamentos en Coco del Mar | Banco remata apartamento en Ph Santorini San Francisco
14846863,Apartamentos,Coco del Mar,4,15,7,2019,7/15/2019, 536.00 ," 2,238.80 "," 1,200,000.00 ",4,Apartamentos en Coco del Mar | En Venta Apartamento en Coco del Mar - PH Santorini - P-506
17892620,Apartamentos,Coco del Mar,3.5,8,11,2020,11/8/2020, 536.00 ," 2,238.80 "," 1,200,000.00 ",3,Apartamentos en Coco del Mar | PH Santorini - Coco del Mar - (EB) Referencia: 080-00584
19160004,Apartamentos,Punta Paitilla,4.5,18,5,2021,5/18/2021, 536.00 ," 2,703.35 "," 1,449,000.00 ",4,Apartamentos en Punta Paitilla | Se alquila apartamento en Miradores - Punta Paitilla
16946508,Casas,Coronado,8,9,9,2020,9/9/2020, 535.00 ," 1,401.86 "," 750,000.00 ",7,Casas en Coronado | CASA PRIVADA ESTILO RESORT C2009-081
19038390,Apartamentos,Punta Pacifica,6,27,5,2021,5/27/2021, 535.00 ," 1,495.32 "," 800,000.00 ",4,Apartamentos en Punta Pacífica | VENDO APTO BAYSIDE TOWER
19623241,Casas,Punta Pacifica,4.5,22,5,2021,5/22/2021, 534.00 ," 2,808.98 "," 1,500,000.00 ",3,Casas en Punta Pacífica | Se vende casa en Ocean Villas Punta Pacifica
19662431,Casas,Punta Pacifica,5,27,5,2021,5/27/2021, 534.00 ," 2,808.98 "," 1,500,000.00 ",3,"Casas en Punta Pacífica | Venta de Casa de 534 m2 en Ocean Villas, Ocean Reef Island 21-556"
19666702,Casas,Punta Pacifica,4.5,27,5,2021,5/27/2021, 534.00 ," 2,808.98 "," 1,500,000.00 ",3,Casas en Punta Pacífica | Se Vende casa en Punta Pacífica COD#21-556 VC #panama
19031305,Apartamentos,Punta Pacifica,4.5,11,3,2021,3/11/2021, 533.00 ," 4,315.19 "," 2,300,000.00 ",3,Apartamentos en Punta Pacífica | SE VENDE PENTHOUSE EN PH AQUALINA PUNTA PACIFICA
18670140,Casas,Pedregal,2,30,1,2021,1/30/2021, 532.00 , 242.47 ," 128,999.00 ",5,"Casas en Pedregal | CASA CERCA DE TODO, 532m2 ¡NEGOCIABLE!"
19127490,Apartamentos,Punta Paitilla,6,5,5,2021,5/5/2021, 531.00 ," 1,224.10 "," 650,000.00 ",5,"Apartamentos en Punta Paitilla | GANGA UNICA PH BAYSIDE TOWER EN PAITILLA $650,000 NEGOCIABLE"
19716067,Apartamentos,Punta Paitilla,5,2,6,2021,6/2/2021, 531.00 ," 1,355.93 "," 720,000.00 ",5,Apartamentos en Punta Paitilla | Venta apartamento en Punta Paitilla 4 recamaras vista al mar Ph Bayside Tower $720000
19676929,Apartamentos,Punta Paitilla,4.5,29,5,2021,5/29/2021, 531.00 ," 1,410.54 "," 749,000.00 ",4,Apartamentos en Punta Paitilla | Se vende apartamento en Bayside - Punta Paitilla
19711623,Casas,Costa del Este,4,2,6,2021,6/2/2021, 531.00 ," 2,024.48 "," 1,075,000.00 ",4,Casas en Costa del Este | COSTA DE LAS PERLAS
17769618,Apartamentos,Obarrio,4.5,13,5,2021,5/13/2021, 530.00 , 7.92 ," 4,200.00 ",5,"Apartamentos en Obarrio | PH PUNTA ROCA - SE VENDE $950,000.00 O SE ALQUILA $4,200.00"
19303780,Casas,Volcan,4.5,13,4,2021,4/13/2021, 530.00 , 547.16 ," 290,000.00 ",5,Casas en Volcán | GANGA-HERMOSA CASA EN VOLCAN / CHIRIQUI
19118520,Casas,Brisas del Golf,5,21,3,2021,3/21/2021, 530.00 , 773.58 ," 410,000.00 ",5,"Casas en Brisas del Golf | Venta de Casa de 530 m2 en La Montañesa, Brisas del Golf 20-2844"
19631114,Casas,Brisas del Golf,5,24,5,2021,5/24/2021, 530.00 , 773.58 ," 410,000.00 ",5,Casas en Brisas del Golf | Venta Casa 530 mts. Brisas del Golf GM 20-2844
14826782,Casas,El Valle,5,6,2,2020,2/6/2020, 530.00 ," 1,462.26 "," 775,000.00 ",5,Casas en El Valle | Casa en El Valle de Antón
18744030,Apartamentos,Playa Coronado,4.5,7,2,2021,2/7/2021, 530.00 ," 1,507.54 "," 799,000.00 ",4,Apartamentos en Playa Coronado | Se Vende Penthouse en Playa Coronado Alcazar
19615601,Apartamentos,Costa del Este,5,21,5,2021,5/21/2021, 530.00 ," 2,264.15 "," 1,200,000.00 ",4,Apartamentos en Costa del Este | OCEAN TWO - COSTA DEL ESTE PENTHOUSE
19296089,Apartamentos,Punta Paitilla,4,12,4,2021,4/12/2021, 530.00 ," 3,000.00 "," 1,590,000.00 ",4,Apartamentos en Punta Paitilla | Vendo Apartamento en Miradores T 200 Punta Paitilla
19674853,Apartamentos,Punta Paitilla,6,28,5,2021,5/28/2021, 530.00 ," 3,396.22 "," 1,800,000.00 ",5,Apartamentos en Punta Paitilla | MIRADORES | PUNTA PAITILLA
16940360,Apartamentos,Playas,6,27,5,2021,5/27/2021, 529.91 ," 2,170.17 "," 1,150,000.00 ",4,"Apartamentos en Playas | VENDO APTO BUENAVENTURA, EDIF VENTANAS AL MAR"
15025632,Apartamentos,Anton,5,13,8,2019,8/13/2019, 529.00 ," 2,173.91 "," 1,150,000.00 ",5,Apartamentos en Antón | SE VENDE EXCLUSIVO APARTAMENTO EN PUNTARENA
17442572,Casas,San Francisco,3.5,12,10,2020,10/12/2020, 527.00 , 853.88 ," 450,000.00 ",3,Casas en San Francisco | Venta de casa en Via Cincuentenario
19153811,Casas,Altos de Golf,4,25,3,2021,3/25/2021, 527.00 , 853.88 ," 450,000.00 ",4,Casas en Altos de Golf | Via Cincuentenario ganga $850 el mt2
19601222,Casas,Coco del Mar,2.5,19,5,2021,5/19/2021, 527.00 , 872.86 ," 460,000.00 ",3,Casas en Coco del Mar | Vendo casa comercial en coco del mar 460000
19635479,Casas,Coco del Mar,2.5,24,5,2021,5/24/2021, 527.00 , 872.86 ," 460,000.00 ",3,Casas en Coco del Mar | Vendo casa comercial en coco del mar 460000
19671648,Casas,Coco del Mar,2.5,28,5,2021,5/28/2021, 527.00 , 872.86 ," 460,000.00 ",3,Casas en Coco del Mar | Se vende Casa Comercial en San Francisco 460000
19689502,Apartamentos,Punta Paitilla,6,31,5,2021,5/31/2021, 527.00 ," 1,518.02 "," 800,000.00 ",5,Apartamentos en Punta Paitilla | Venta de Apartamento en Paitilla
16015145,Apartamentos,Punta Paitilla,4,6,2,2020,2/6/2020, 527.00 ," 1,612.90 "," 850,000.00 ",5,Apartamentos en Punta Paitilla | Venta de Apartamento en PH Tuscany
17942475,Apartamentos,Punta Paitilla,5,12,11,2020,11/12/2020, 527.00 ," 1,631.87 "," 860,000.00 ",5,Apartamentos en Punta Paitilla | PH Tuscany Tower – Punta Paitilla – ID 080-00665 - SP
14877997,Apartamentos,Costa del Este,4,14,9,2020,9/14/2020, 527.00 ," 3,510.43 "," 1,850,000.00 ",4,"Apartamentos en Costa del Este | En Venta Exclusivo Penthouse, Costa del Este PH Vitri"
18598828,Casas,Howard,3,21,1,2021,1/21/2021, 526.42 ," 1,042.89 "," 549,000.00 ",3,"Casas en Howard | SE VENDE HERMOSA RESIDENCIA EN HOWARD, PANAMA PACIFICO"
19095784,Casas,Juan Diaz,2,18,3,2021,3/18/2021, 526.00 , 247.14 ," 130,000.00 ",3,Casas en Juan Díaz | Casa en venta en Juan Diaz 526 M2 Gran Oportunidad 21-7804 MAR
19309504,Casas,Juan Diaz,2,14,4,2021,4/14/2021, 526.00 , 247.14 ," 130,000.00 ",3,Casas en Juan Díaz | Venta de casa en Juan Diaz MAR 21-7804
19526705,Casas,Altos del Chase,4,10,5,2021,5/10/2021, 526.00 , 722.43 ," 380,000.00 ",4,Casas en Altos del Chase | Casa venta Altos del Chace YS
18018487,Apartamentos,Punta Paitilla,5,18,11,2020,11/18/2020, 526.00 ," 1,568.44 "," 825,000.00 ",5,Apartamentos en Punta Paitilla | VENTA EN PUNTA ROCA PAITILLA 3836DM (JD)
18026291,Apartamentos,Punta Paitilla,5,19,11,2020,11/19/2020, 526.00 ," 1,568.44 "," 825,000.00 ",5,Apartamentos en Punta Paitilla | VENTA EN PUNTA ROCA PAITILLA 3836DM (JD)
17957097,Apartamentos,Coco del Mar,4,2,6,2021,6/2/2021, 526.00 ," 1,901.14 "," 1,000,000.00 ",3,Apartamentos en Coco del Mar | APARTAMENTO LINEA BLANCA 3 REC 526M2 PH SANTORINI COCO DEL MAR
18021303,Apartamentos,Coco del Mar,3.5,18,11,2020,11/18/2020, 526.00 ," 1,901.14 "," 1,000,000.00 ",3,"Apartamentos en Coco del Mar | Apartamento en Coco del Mar, PH Santorini, 3 rec., 526m2"
14483023,Apartamentos,Punta Paitilla,4.5,17,5,2019,5/17/2019, 526.00 ," 2,072.24 "," 1,090,000.00 ",4,"Apartamentos en Punta Paitilla | PH PUNTA ROCA , FULL AMUEBLADO o SIN MUEBLES"
19082425,Casas,San Francisco,5,17,3,2021,3/17/2021, 526.00 ," 2,614.06 "," 1,375,000.00 ",4,Casas en San Francisco | SE VENDE HERMOSA Y ESPACIOSA CASA EN CAMINO DE CRUCES ID 7459
6453116,Casas,Santa Maria,4.5,21,4,2021,4/21/2021, 526.00 ," 2,638.78 "," 1,388,000.00 ",4,"Casas en Santa María | The CRESCENT 428m2 $1,388,000; 526m2 $1,590,000 4 Recs"
19715205,Casas,Betania,5,2,6,2021,6/2/2021, 525.00 , 857.14 ," 450,000.00 ",6,Casas en Betania | VENDO CASA EN BETANIA POR DE BAJO DE PRECIO VENTA RAPIDA
19415343,Casas,El Dorado,4,26,4,2021,4/26/2021, 525.00 , 1.90 ," 430,000.00 ",4,Casas en El Dorado | VENDO CASA EN BETHANIA
19612831,Casas,Clayton,6,21,5,2021,5/21/2021, 525.00 ," 1,619.04 "," 850,000.00 ",5,"Casas en Clayton | Clayton, Venta de Casa Unifamiliar, 5 recámaras"
16846328,Apartamentos,Punta Paitilla,5,18,5,2021,5/18/2021, 525.00 ," 1,809.52 "," 950,000.00 ",5,Apartamentos en Punta Paitilla | Se vende apartamento en PH Tuscany - Punta Paitilla
19695959,Apartamentos,Punta Pacifica,5,31,5,2021,5/31/2021, 525.00 ," 2,000.00 "," 1,050,000.00 ",3,Apartamentos en Punta Pacífica | VENETIAN - PUNTA PACIFICA
18026276,Apartamentos,Punta Pacifica,4,19,11,2020,11/19/2020, 525.00 ," 2,285.71 "," 1,200,000.00 ",3,Apartamentos en Punta Pacífica | SE VENDE APARTAMENTO EN VENETIAN - 1432DA
19475677,Apartamentos,Punta Pacifica,3.5,4,5,2021,5/4/2021, 525.00 ," 2,476.19 "," 1,300,000.00 ",3,Apartamentos en Punta Pacífica | JG2299 P.H. VENETIAN
19713538,Apartamentos,Punta Pacifica,5,2,6,2021,6/2/2021, 525.00 ," 2,761.90 "," 1,450,000.00 ",4,"Apartamentos en Punta Pacífica | APARTAMENTO 525 MTS2, 4REC EN PUNTA PACIFICA ,PH VENETIAN TOWER"
19307196,Apartamentos,Punta Pacifica,6,14,4,2021,4/14/2021, 525.00 ," 2,857.14 "," 1,500,000.00 ",4,"Apartamentos en Punta Pacífica | Exclusiva y lujosa unidad en venta en Venetian Tower, Punta Pacífica"
19451183,Apartamentos,Punta Pacifica,4.5,1,5,2021,5/1/2021, 525.00 ," 2,857.14 "," 1,500,000.00 ",5,Apartamentos en Punta Pacífica | VENTA DE MAJESTUOSO APARTAMENTO EN PUNTA PACIFICA
19670693,Apartamentos,Punta Pacifica,3.5,28,5,2021,5/28/2021, 525.00 ," 2,857.14 "," 1,500,000.00 ",3,Apartamentos en Punta Pacífica | Venetian Tower en Punta Pacífica (ID 12017)
19553753,Apartamentos,Punta Pacifica,5,13,5,2021,5/13/2021, 525.00 ," 3,333.33 "," 1,750,000.00 ",4,Apartamentos en Punta Pacífica | VENETIAN - PUNTA PACIFICA
16474115,Apartamentos,Santa Maria,4.5,18,1,2021,1/18/2021, 525.00 ," 3,523.80 "," 1,850,000.00 ",4,Apartamentos en Santa María | VENETIAN TOWER
14539369,Apartamentos,Punta Pacifica,4.5,22,8,2019,8/22/2019, 525.00 ," 3,523.80 "," 1,850,000.00 ",4,Apartamentos en Punta Pacífica | Apartamento en Venta Venetian Tower Punta Pacífica
19521018,Apartamentos,Punta Paitilla,4.5,10,5,2021,5/10/2021, 524.00 ," 1,908.39 "," 1,000,000.00 ",4,"Apartamentos en Punta Paitilla | PH. City Tower, Punta Paitilla, Venta"
19731024,Apartamentos,Punta Paitilla,4.5,4,6,2021,6/4/2021, 524.00 ," 1,908.39 "," 1,000,000.00 ",4,"Apartamentos en Punta Paitilla | PH. City Tower, Punta Paitilla, Venta"
19288106,Casas,Ancon,4,26,4,2021,4/26/2021, 523.50 ," 1,098.37 "," 575,000.00 ",3,"Casas en Ancón | VENDO PROPIEDAD UNIFAMILIAR EN RAINFOREST VILLAS, ANCON $575 MIL NEGOCIABLE"
18605035,Apartamentos,Costa del Este,6,23,1,2021,1/23/2021, 523.00 , 8.98 ," 4,700.00 ",4,Apartamentos en Costa del Este | Duplex Vitri piso alto
